"1714767885.089","14",
"1714767885.092","14",
"1714767885.093","13",
"1714767885.096","13",
"1714767885.097","14",
"1714767885.099","13",
"1714767885.101","13",
"1714767885.103","13",
"1714767885.106","13",
"1714767885.11","13",
"1714767885.112","13",
"1714767885.113","13",
"1714767885.116","13",
"1714767885.118","13",
"1714767885.12","12",
"1714767885.122","13",
"1714767885.124","13",
"1714767885.126","12",
"1714767885.128","13",
"1714767885.131","12",
"1714767885.133","12",
"1714767885.134","12",
"1714767885.137","12",
"1714767885.139","12",
"1714767885.141","12",
"1714767885.143","12",
"1714767885.145","13",
"1714767885.147","12",
"1714767885.149","12",
"1714767885.151","12",
"1714767885.153","12",
"1714767885.155","12",
"1714767885.157","12",
"1714767885.16","12",
"1714767885.162","12",
"1714767885.164","12",
"1714767885.166","12",
"1714767885.168","12",
"1714767885.17","12",
"1714767885.172","12",
"1714767885.175","12",
"1714767885.176","12",
"1714767885.178","12",
"1714767885.181","13",
"1714767885.183","12",
"1714767885.185","12",
"1714767885.187","12",
"1714767885.189","12",
"1714767885.191","12",
"1714767885.193","12",
"1714767885.195","12",
"1714767885.197","12",
"1714767885.2","12",
"1714767885.202","12",
"1714767885.204","13",
"1714767885.206","13",
"1714767885.208","13",
"1714767885.21","13",
"1714767885.212","13",
"1714767885.214","14",
"1714767885.216","14",
"1714767885.218","14",
"1714767885.22","14",
"1714767885.222","14",
"1714767885.224","14",
"1714767885.226","14",
"1714767885.229","14",
"1714767885.232","15",
"1714767885.233","14",
"1714767885.235","15",
"1714767885.237","15",
"1714767885.239","15",
"1714767885.241","14",
"1714767885.243","15",
"1714767885.245","15",
"1714767885.247","15",
"1714767885.249","15",
"1714767885.252","15",
"1714767885.254","15",
"1714767885.257","16",
"1714767885.258","17",
"1714767885.261","17",
"1714767885.263","17",
"1714767885.265","18",
"1714767885.267","18",
"1714767885.269","18",
"1714767885.272","18",
"1714767885.273","19",
"1714767885.276","19",
"1714767885.277","19",
"1714767885.279","19",
"1714767885.281","20",
"1714767885.283","19",
"1714767885.286","20",
"1714767885.287","20",
"1714767885.289","21",
"1714767885.292","21",
"1714767885.294","22",
"1714767885.296","23",
"1714767885.298","23",
"1714767885.3","23",
"1714767885.302","24",
"1714767885.304","24",
"1714767885.306","24",
"1714767885.309","24",
"1714767885.312","25",
"1714767885.315","25",
"1714767885.316","25",
"1714767885.319","25",
"1714767885.324","25",
"1714767885.327","25",
"1714767885.328","26",
"1714767885.331","26",
"1714767885.332","26",
"1714767885.333","26",
"1714767885.335","26",
"1714767885.338","26",
"1714767885.339","27",
"1714767885.342","28",
"1714767885.344","28",
"1714767885.346","29",
"1714767885.348","29",
"1714767885.35","29",
"1714767885.352","30",
"1714767885.354","30",
"1714767885.356","30",
"1714767885.36","31",
"1714767885.361","30",
"1714767885.363","31",
"1714767885.365","31",
"1714767885.367","31",
"1714767885.369","31",
"1714767885.371","32",
"1714767885.373","32",
"1714767885.375","32",
"1714767885.377","33",
"1714767885.379","33",
"1714767885.382","34",
"1714767885.385","34",
"1714767885.387","34",
"1714767885.39","34",
"1714767885.392","34",
"1714767885.394","35",
"1714767885.396","35",
"1714767885.398","35",
"1714767885.4","35",
"1714767885.402","35",
"1714767885.404","35",
"1714767885.407","36",
"1714767885.409","35",
"1714767885.411","36",
"1714767885.413","36",
"1714767885.415","36",
"1714767885.417","36",
"1714767885.419","36",
"1714767885.421","36",
"1714767885.423","37",
"1714767885.425","36",
"1714767885.427","37",
"1714767885.43","36",
"1714767885.432","36",
"1714767885.434","37",
"1714767885.436","37",
"1714767885.438","37",
"1714767885.44","37",
"1714767885.442","37",
"1714767885.445","37",
"1714767885.447","37",
"1714767885.448","37",
"1714767885.451","37",
"1714767885.452","38",
"1714767885.455","37",
"1714767885.457","37",
"1714767885.459","36",
"1714767885.461","36",
"1714767885.463","36",
"1714767885.465","36",
"1714767885.467","35",
"1714767885.469","36",
"1714767885.471","36",
"1714767885.474","36",
"1714767885.476","36",
"1714767885.478","36",
"1714767885.48","35",
"1714767885.482","36",
"1714767885.484","35",
"1714767885.486","35",
"1714767885.488","35",
"1714767885.49","35",
"1714767885.492","35",
"1714767885.495","35",
"1714767885.497","35",
"1714767885.499","36",
"1714767885.5","35",
"1714767885.502","35",
"1714767885.505","34",
"1714767885.507","34",
"1714767885.509","33",
"1714767885.511","33",
"1714767885.513","33",
"1714767885.516","33",
"1714767885.518","32",
"1714767885.52","33",
"1714767885.522","32",
"1714767885.524","32",
"1714767885.526","32",
"1714767885.528","32",
"1714767885.53","32",
"1714767885.532","32",
"1714767885.534","32",
"1714767885.536","31",
"1714767885.54","30",
"1714767885.542","29",
"1714767885.544","29",
"1714767885.547","28",
"1714767885.549","28",
"1714767885.551","28",
"1714767885.553","28",
"1714767885.555","27",
"1714767885.557","27",
"1714767885.559","27",
"1714767885.561","27",
"1714767885.563","26",
"1714767885.565","27",
"1714767885.567","26",
"1714767885.569","26",
"1714767885.571","26",
"1714767885.574","26",
"1714767885.576","26",
"1714767885.578","26",
"1714767885.58","26",
"1714767885.582","26",
"1714767885.584","25",
"1714767885.586","25",
"1714767885.589","24",
"1714767885.59","24",
"1714767885.593","23",
"1714767885.595","23",
"1714767885.597","23",
"1714767885.599","22",
"1714767885.601","22",
"1714767885.603","22",
"1714767885.605","21",
"1714767885.607","21",
"1714767885.61","21",
"1714767885.614","21",
"1714767885.615","21",
"1714767885.618","20",
"1714767885.62","21",
"1714767885.622","20",
"1714767885.624","19",
"1714767885.626","19",
"1714767885.628","19",
"1714767885.63","18",
"1714767885.632","18",
"1714767885.634","18",
"1714767885.636","18",
"1714767885.638","18",
"1714767885.64","18",
"1714767885.643","17",
"1714767885.645","17",
"1714767885.647","17",
"1714767885.649","17",
"1714767885.651","17",
"1714767885.653","17",
"1714767885.655","16",
"1714767885.657","17",
"1714767885.659","17",
"1714767885.662","16",
"1714767885.664","16",
"1714767885.666","16",
"1714767885.668","16",
"1714767885.67","16",
"1714767885.672","16",
"1714767885.674","16",
"1714767885.676","15",
"1714767885.678","15",
"1714767885.68","16",
"1714767885.682","15",
"1714767885.684","15",
"1714767885.686","15",
"1714767885.689","16",
"1714767885.692","15",
"1714767885.694","15",
"1714767885.695","15",
"1714767885.699","15",
"1714767885.701","15",
"1714767885.703","15",
"1714767885.705","15",
"1714767885.708","15",
"1714767885.71","15",
"1714767885.712","15",
"1714767885.716","15",
"1714767885.719","15",
"1714767885.721","15",
"1714767885.722","15",
"1714767885.726","15",
"1714767885.727","14",
"1714767885.729","15",
"1714767885.731","15",
"1714767885.733","15",
"1714767885.735","15",
"1714767885.737","15",
"1714767885.739","15",
"1714767885.741","15",
"1714767885.743","15",
"1714767885.745","14",
"1714767885.747","15",
"1714767885.749","14",
"1714767885.752","15",
"1714767885.753","14",
"1714767885.756","15",
"1714767885.758","15",
"1714767885.76","15",
"1714767885.763","15",
"1714767885.764","14",
"1714767885.767","14",
"1714767885.769","15",
"1714767885.771","14",
"1714767885.773","15",
"1714767885.775","14",
"1714767885.778","14",
"1714767885.779","14",
"1714767885.781","14",
"1714767885.783","14",
"1714767885.785","14",
"1714767885.787","15",
"1714767885.789","16",
"1714767885.791","16",
"1714767885.793","16",
"1714767885.796","17",
"1714767885.797","17",
"1714767885.8","17",
"1714767885.802","18",
"1714767885.804","17",
"1714767885.807","18",
"1714767885.81","19",
"1714767885.812","18",
"1714767885.814","19",
"1714767885.816","19",
"1714767885.818","19",
"1714767885.821","19",
"1714767885.823","19",
"1714767885.825","19",
"1714767885.827","20",
"1714767885.829","19",
"1714767885.833","20",
"1714767885.837","20",
"1714767885.839","21",
"1714767885.841","21",
"1714767885.844","22",
"1714767885.846","22",
"1714767885.848","22",
"1714767885.85","23",
"1714767885.852","23",
"1714767885.854","23",
"1714767885.856","23",
"1714767885.858","24",
"1714767885.86","24",
"1714767885.862","24",
"1714767885.864","24",
"1714767885.866","25",
"1714767885.868","24",
"1714767885.871","25",
"1714767885.873","26",
"1714767885.875","26",
"1714767885.877","27",
"1714767885.879","26",
"1714767885.881","27",
"1714767885.883","27",
"1714767885.885","28",
"1714767885.887","27",
"1714767885.89","28",
"1714767885.892","28",
"1714767885.894","28",
"1714767885.895","28",
"1714767885.898","29",
"1714767885.9","29",
"1714767885.902","29",
"1714767885.904","29",
"1714767885.908","29",
"1714767885.91","29",
"1714767885.911","29",
"1714767885.912","29",
"1714767885.914","30",
"1714767885.917","30",
"1714767885.919","30",
"1714767885.921","30",
"1714767885.923","30",
"1714767885.925","31",
"1714767885.927","31",
"1714767885.929","31",
"1714767885.931","32",
"1714767885.933","31",
"1714767885.936","32",
"1714767885.938","32",
"1714767885.94","32",
"1714767885.944","32",
"1714767885.945","32",
"1714767885.946","32",
"1714767885.948","33",
"1714767885.95","32",
"1714767885.952","33",
"1714767885.954","33",
"1714767885.956","33",
"1714767885.958","34",
"1714767885.96","34",
"1714767885.962","34",
"1714767885.964","35",
"1714767885.967","34",
"1714767885.969","34",
"1714767885.971","34",
"1714767885.974","35",
"1714767885.975","35",
"1714767885.978","35",
"1714767885.981","35",
"1714767885.982","36",
"1714767885.984","35",
"1714767885.985","35",
"1714767885.988","35",
"1714767885.99","36",
"1714767885.992","35",
"1714767885.994","36",
"1714767885.996","36",
"1714767885.998","36",
"1714767886","36",
"1714767886.002","36",
"1714767886.005","36",
"1714767886.007","37",
"1714767886.009","37",
"1714767886.011","37",
"1714767886.013","37",
"1714767886.015","38",
"1714767886.017","37",
"1714767886.019","38",
"1714767886.022","38",
"1714767886.023","38",
"1714767886.025","38",
"1714767886.027","38",
"1714767886.029","38",
"1714767886.032","38",
"1714767886.033","38",
"1714767886.036","38",
"1714767886.038","38",
"1714767886.04","39",
"1714767886.042","39",
"1714767886.045","39",
"1714767886.046","40",
"1714767886.048","40",
"1714767886.05","39",
"1714767886.052","39",
"1714767886.055","40",
"1714767886.058","40",
"1714767886.06","40",
"1714767886.062","40",
"1714767886.064","40",
"1714767886.067","40",
"1714767886.069","40",
"1714767886.071","40",
"1714767886.073","40",
"1714767886.075","40",
"1714767886.078","40",
"1714767886.08","41",
"1714767886.082","41",
"1714767886.084","40",
"1714767886.086","41",
"1714767886.088","40",
"1714767886.09","41",
"1714767886.092","41",
"1714767886.094","42",
"1714767886.096","41",
"1714767886.099","42",
"1714767886.101","41",
"1714767886.103","42",
"1714767886.105","42",
"1714767886.107","42",
"1714767886.109","42",
"1714767886.111","42",
"1714767886.113","42",
"1714767886.115","42",
"1714767886.118","42",
"1714767886.119","42",
"1714767886.122","42",
"1714767886.126","42",
"1714767886.128","42",
"1714767886.13","41",
"1714767886.132","41",
"1714767886.134","41",
"1714767886.136","41",
"1714767886.138","41",
"1714767886.14","41",
"1714767886.142","41",
"1714767886.144","41",
"1714767886.146","41",
"1714767886.148","41",
"1714767886.151","41",
"1714767886.153","41",
"1714767886.155","41",
"1714767886.157","41",
"1714767886.159","41",
"1714767886.161","41",
"1714767886.163","41",
"1714767886.165","41",
"1714767886.167","41",
"1714767886.17","41",
"1714767886.172","40",
"1714767886.174","40",
"1714767886.176","39",
"1714767886.178","39",
"1714767886.18","38",
"1714767886.182","38",
"1714767886.184","38",
"1714767886.186","38",
"1714767886.189","37",
"1714767886.191","37",
"1714767886.193","37",
"1714767886.197","37",
"1714767886.199","37",
"1714767886.201","37",
"1714767886.203","37",
"1714767886.205","35",
"1714767886.208","34",
"1714767886.209","34",
"1714767886.211","33",
"1714767886.213","33",
"1714767886.218","33",
"1714767886.22","32",
"1714767886.221","32",
"1714767886.222","32",
"1714767886.224","31",
"1714767886.227","31",
"1714767886.229","31",
"1714767886.23","31",
"1714767886.232","31",
"1714767886.235","30",
"1714767886.238","30",
"1714767886.239","30",
"1714767886.241","30",
"1714767886.244","30",
"1714767886.245","30",
"1714767886.249","30",
"1714767886.25","30",
"1714767886.251","29",
"1714767886.254","29",
"1714767886.255","28",
"1714767886.257","28",
"1714767886.26","27",
"1714767886.262","26",
"1714767886.263","26",
"1714767886.266","26",
"1714767886.268","26",
"1714767886.27","25",
"1714767886.272","25",
"1714767886.274","25",
"1714767886.276","25",
"1714767886.278","24",
"1714767886.28","24",
"1714767886.282","24",
"1714767886.285","24",
"1714767886.314","22",
"1714767886.315","20",
"1714767886.316","20",
"1714767886.318","20",
"1714767886.325","20",
"1714767886.327","20",
"1714767886.33","19",
"1714767886.333","19",
"1714767886.335","19",
"1714767886.337","19",
"1714767886.341","19",
"1714767886.343","19",
"1714767886.344","19",
"1714767886.347","19",
"1714767886.348","19",
"1714767886.35","18",
"1714767886.353","19",
"1714767886.354","18",
"1714767886.356","18",
"1714767886.358","19",
"1714767886.36","18",
"1714767886.362","18",
"1714767886.364","18",
"1714767886.366","18",
"1714767886.368","18",
"1714767886.37","18",
"1714767886.372","18",
"1714767886.375","18",
"1714767886.377","18",
"1714767886.38","18",
"1714767886.381","18",
"1714767886.383","18",
"1714767886.385","18",
"1714767886.388","18",
"1714767886.389","18",
"1714767886.391","18",
"1714767886.394","18",
"1714767886.396","18",
"1714767886.398","18",
"1714767886.4","18",
"1714767886.403","18",
"1714767886.404","17",
"1714767886.406","18",
"1714767886.408","18",
"1714767886.41","18",
"1714767886.412","17",
"1714767886.414","18",
"1714767886.416","18",
"1714767886.42","18",
"1714767886.422","17",
"1714767886.423","18",
"1714767886.425","18",
"1714767886.427","18",
"1714767886.429","17",
"1714767886.431","18",
"1714767886.433","18",
"1714767886.435","18",
"1714767886.437","17",
"1714767886.44","18",
"1714767886.441","18",
"1714767886.444","18",
"1714767886.446","18",
"1714767886.448","18",
"1714767886.45","18",
"1714767886.452","18",
"1714767886.454","18",
"1714767886.456","18",
"1714767886.458","18",
"1714767886.46","18",
"1714767886.462","18",
"1714767886.464","18",
"1714767886.467","17",
"1714767886.469","18",
"1714767886.471","17",
"1714767886.473","18",
"1714767886.475","17",
"1714767886.477","18",
"1714767886.479","18",
"1714767886.481","17",
"1714767886.483","17",
"1714767886.485","18",
"1714767886.487","17",
"1714767886.489","18",
"1714767886.491","17",
"1714767886.493","18",
"1714767886.496","17",
"1714767886.498","17",
"1714767886.5","17",
"1714767886.502","17",
"1714767886.504","17",
"1714767886.506","18",
"1714767886.509","17",
"1714767886.511","18",
"1714767886.513","17",
"1714767886.514","17",
"1714767886.517","17",
"1714767886.519","17",
"1714767886.521","17",
"1714767886.523","17",
"1714767886.526","17",
"1714767886.528","17",
"1714767886.532","18",
"1714767886.534","17",
"1714767886.536","17",
"1714767886.538","17",
"1714767886.54","18",
"1714767886.544","17",
"1714767886.548","17",
"1714767886.549","17",
"1714767886.551","17",
"1714767886.553","17",
"1714767886.555","18",
"1714767886.558","17",
"1714767886.562","17",
"1714767886.563","17",
"1714767886.565","17",
"1714767886.567","17",
"1714767886.569","17",
"1714767886.571","17",
"1714767886.573","17",
"1714767886.575","17",
"1714767886.578","17",
"1714767886.58","17",
"1714767886.581","17",
"1714767886.583","17",
"1714767886.586","17",
"1714767886.588","17",
"1714767886.59","17",
"1714767886.592","17",
"1714767886.594","17",
"1714767886.596","17",
"1714767886.598","17",
"1714767886.6","17",
"1714767886.602","17",
"1714767886.604","17",
"1714767886.606","17",
"1714767886.609","17",
"1714767886.611","17",
"1714767886.613","17",
"1714767886.615","17",
"1714767886.617","17",
"1714767886.619","17",
"1714767886.621","17",
"1714767886.623","17",
"1714767886.625","17",
"1714767886.628","17",
"1714767886.63","17",
"1714767886.632","17",
"1714767886.634","16",
"1714767886.636","17",
"1714767886.638","17",
"1714767886.641","17",
"1714767886.644","17",
"1714767886.645","17",
"1714767886.647","16",
"1714767886.648","16",
"1714767886.65","16",
"1714767886.653","17",
"1714767886.655","16",
"1714767886.657","17",
"1714767886.659","17",
"1714767886.661","17",
"1714767886.663","17",
"1714767886.665","17",
"1714767886.667","16",
"1714767886.67","17",
"1714767886.672","16",
"1714767886.675","17",
"1714767886.679","16",
"1714767886.68","16",
"1714767886.682","16",
"1714767886.684","16",
"1714767886.686","17",
"1714767886.688","16",
"1714767886.69","16",
"1714767886.692","16",
"1714767886.694","16",
"1714767886.696","16",
"1714767886.699","16",
"1714767886.701","16",
"1714767886.703","16",
"1714767886.705","16",
"1714767886.707","16",
"1714767886.709","16",
"1714767886.711","16",
"1714767886.713","16",
"1714767886.715","16",
"1714767886.718","16",
"1714767886.719","16",
"1714767886.722","16",
"1714767886.724","16",
"1714767886.726","16",
"1714767886.728","16",
"1714767886.73","16",
"1714767886.732","16",
"1714767886.734","16",
"1714767886.736","16",
"1714767886.738","16",
"1714767886.741","16",
"1714767886.743","16",
"1714767886.745","16",
"1714767886.747","16",
"1714767886.749","16",
"1714767886.751","16",
"1714767886.753","16",
"1714767886.755","16",
"1714767886.757","16",
"1714767886.759","15",
"1714767886.761","16",
"1714767886.763","15",
"1714767886.766","15",
"1714767886.768","15",
"1714767886.77","15",
"1714767886.772","15",
"1714767886.774","15",
"1714767886.776","15",
"1714767886.778","15",
"1714767886.78","15",
"1714767886.782","15",
"1714767886.784","15",
"1714767886.786","15",
"1714767886.789","15",
"1714767886.791","15",
"1714767886.793","15",
"1714767886.795","15",
"1714767886.797","15",
"1714767886.799","15",
"1714767886.801","15",
"1714767886.803","15",
"1714767886.805","15",
"1714767886.808","15",
"1714767886.81","15",
"1714767886.812","15",
"1714767886.814","15",
"1714767886.816","15",
"1714767886.818","15",
"1714767886.82","15",
"1714767886.822","15",
"1714767886.824","15",
"1714767886.826","15",
"1714767886.828","15",
"1714767886.83","14",
"1714767886.833","15",
"1714767886.835","15",
"1714767886.837","15",
"1714767886.839","15",
"1714767886.841","14",
"1714767886.843","14",
"1714767886.845","15",
"1714767886.847","14",
"1714767886.849","15",
"1714767886.851","14",
"1714767886.854","14",
"1714767886.855","14",
"1714767886.858","14",
"1714767886.86","14",
"1714767886.862","14",
"1714767886.864","14",
"1714767886.866","14",
"1714767886.868","14",
"1714767886.871","14",
"1714767886.872","14",
"1714767886.874","14",
"1714767886.877","14",
"1714767886.878","14",
"1714767886.881","14",
"1714767886.883","14",
"1714767886.885","14",
"1714767886.887","14",
"1714767886.889","14",
"1714767886.891","14",
"1714767886.893","14",
"1714767886.895","14",
"1714767886.897","14",
"1714767886.899","14",
"1714767886.902","14",
"1714767886.904","14",
"1714767886.906","14",
"1714767886.908","14",
"1714767886.91","14",
"1714767886.912","14",
"1714767886.915","14",
"1714767886.916","14",
"1714767886.919","14",
"1714767886.92","13",
"1714767886.923","14",
"1714767886.925","14",
"1714767886.927","14",
"1714767886.929","13",
"1714767886.931","14",
"1714767886.933","14",
"1714767886.935","14",
"1714767886.937","14",
